rxn,h,f,spe,zpe,u
MR_501018_2_28_2_1_7_13,-798.57706136092,-798.64544236092,-798.87981636092,-798.59784636092,-798.57800536092
MR_143857_2_48_4_3_5_7,-524.87999634941,-524.9333703494101,-524.99827634941,-524.8929333494101,-524.88094034941
MR_356208_0_54_5_3_7_10,-739.95216871634,-740.01344871634,-740.18516471634,-739.96906671634,-739.95311271634
MR_209282_2_65_6_7_8_35,-891.0427376290801,-891.10777262908,-891.36934262908,-891.06170662908,-891.0436816290801
MR_188968_0_68_7_15_7_16,-896.96465456094,-897.02775856094,-897.21571756094,-896.98187756094,-896.96559856094
MR_284072_1,-359.90509180087,-359.95142280087,-360.06283580087,-359.91611880087,-359.90603580087003
MR_175139_1_10_1_5_3_2,-925.8720872630399,-925.9418382630399,-926.14913026304,-925.89217526304,-925.8730312630399
MR_185214_1_70_8_57_8_55,-797.5293584125,-797.5918574125,-797.8300124125,-797.5458924124999,-797.5303024125
MR_177435_0_46_4_13_8_31,-832.6540920894801,-832.72088708948,-833.04415208948,-832.67441808948,-832.6550360894801
MR_49699_0_18_2_1_4_2,-627.3084341458899,-627.37418714589,-627.60628314589,-627.32771614589,-627.3093781458899
MR_294830_2,-420.60761504248,-420.64965904248,-420.73993104248,-420.61701704248003,-420.60856004248
MR_13768_2,-359.88168313873,-359.92400613873,-360.04537913873,-359.89133513873,-359.88262713873
MR_164152_2_64_6_4_7_12,-814.3413376175499,-814.40809761755,-814.61621961755,-814.36063561755,-814.3422816175499
MR_507840_0_53_5_1_6_5,-701.9221194666601,-701.98455046666,-702.16300046666,-701.93983346666,-701.92306346666
MR_80263_1_52_5_10_5_2,-516.07943800879,-516.13110800879,-516.26803500879,-516.09251600879,-516.08038200879
MR_609099_1_35_3_6_8_6,-662.0169451187,-662.0763731187,-662.2697511187,-662.0329651187,-662.0178891187
MR_404265_0_61_6_1_7_8,-835.7570141649901,-835.8249751649901,-836.06368016499,-835.77689316499,-835.7579581649901
MR_254564_1_47_4_2_4_10,-762.86309957513,-762.92937257513,-763.20943857513,-762.8835405751299,-762.8640435751299
MR_487545_0_39_3_1_6_4,-680.95496292705,-681.01773092705,-681.18203992705,-680.97235192705,-680.95590792705
MR_443105_0_7_1_7_8_28,-1040.3504658128,-1040.4203938128,-1040.6643228128,-1040.3708708128001,-1040.3514108128
MR_32728_2,-289.45131841018,-289.49200941018,-289.61402841018,-289.46046841018,-289.45226241018
MR_317306_1,-403.01723063196,-403.06405763196,-403.20650463196,-403.02864663196,-403.01817463196
MR_53633_2_26_3_3,-495.28013294919,-495.33171294919,-495.47125194919,-495.29321594918997,-495.28107694919
MR_311988_0_48_4_11_5_1,-570.36899711515,-570.4215231151501,-570.56765711515,-570.38232711515,-570.36994211515
MR_97382_1_43_4_1_5_11,-633.1983857869,-633.2592207869,-633.4791687869,-633.2156097869,-633.1993297869
MR_332395_2_50_4_7_7_5,-604.50334218672,-604.55651318672,-604.69129918672,-604.51655818672,-604.50428618672
MR_629856_0_45_4_4_7_3,-686.2257193908299,-686.2907363908299,-686.52441939083,-686.2448043908299,-686.2266633908299
MR_11880_0_41_3_2_8_36,-800.90589795348,-800.97040895348,-801.25999595348,-800.92489995348,-800.90684195348
MR_550620_0_43_4_4_5_2,-683.26767262251,-683.33485762251,-683.52879862251,-683.28661662251,-683.26861662251
MR_374535_1_43_4_6_5_5,-799.16356292407,-799.23206692407,-799.41420992407,-799.1831709240699,-799.16450692407
MR_128509_2_26_2_6_5_11,-681.02906493132,-681.09027093132,-681.26254993132,-681.04612193132,-681.03000993132
MR_32728_2_13_1_7_6_5,-818.51226429636,-818.5796882963599,-818.80522029636,-818.5320952963599,-818.51320829636
MR_507840_0_46_4_10_8_47,-798.6707360847901,-798.74002508479,-798.99081508479,-798.6909500847901,-798.6716800847901
MR_435910_1_53_5_10_6_1,-663.91757296025,-663.9725399602501,-664.14208596025,-663.93252996025,-663.91851696025
MR_195998_0_59_5_7_8_4,-620.0695805983601,-620.12043759836,-620.19896259836,-620.08138159836,-620.0705245983601
MR_22311_1,-416.78653364441,-416.82879364441,-416.92191664441,-416.79584464440995,-416.78747864441
MR_24733_2,-398.53233201931,-398.57241701931,-398.64631401931,-398.54085801931,-398.53327601931
MR_478767_2,-425.18728397979004,-425.23240197979004,-425.40198597979,-425.19783797979005,-425.18822797979004
MR_485443_0_35_3_3_8_32,-839.02010503732,-839.08949403732,-839.38188003732,-839.04032803732,-839.02104903732
MR_264791_1_33_3_3_6_1,-760.5743972588899,-760.64101125889,-760.87247025889,-760.59363625889,-760.5753422588899
MR_339951_1_26_2_9_5_2,-659.02372175174,-659.08654575174,-659.24189575174,-659.03997775174,-659.02466575174
MR_265635_0_9_1_1_2_1,-867.30308519377,-867.36947319377,-867.50919619377,-867.32093819377,-867.30402919377
MR_103052_0_17_2_6,-545.61489795685,-545.66733595685,-545.80059695685,-545.62807395685,-545.61584195685
MR_292167_1_38_3_3_5_7,-832.9819224618,-833.0432014618,-833.1919664618,-832.9991174618,-832.9828664618
MR_31745_0_0_1_2_1_4,-950.7676255804901,-950.8397175804901,-951.05056358049,-950.78970058049,-950.76856958049
MR_593551_1,-364.68157367479,-364.72722267479,-364.84675167479,-364.69292467479005,-364.68251867479
MR_142128_2_29_2_13_8_26,-778.59053692548,-778.65425092548,-778.90987592548,-778.60903092548,-778.59148092548
MR_605945_1_66_7_18_7_4,-963.68629674494,-963.75324374494,-963.95427274494,-963.70499674494,-963.68724074494
MR_528014_1_25_2_7,-528.53305582773,-528.58458582773,-528.72635882773,-528.54632382773,-528.53399982773
MR_578272_2_23_8_31,-572.0892603365601,-572.14664833656,-572.37255533656,-572.10418533656,-572.0902043365601
MR_10180_2,-324.54116089218,-324.58221089218,-324.67155189218,-324.55024289218,-324.54210489217996
MR_630622_2_26_2_10_5_8,-780.3084017004101,-780.37483070041,-780.59520470041,-780.32787170041,-780.3093457004101
MR_196659_0,-304.65208369241,-304.69219469241,-304.79509069241,-304.66096669241,-304.65302769241
MR_38962_2_44_4_13_6_4,-626.45656411866,-626.51381011866,-626.75205211866,-626.47311211866,-626.45750811866
MR_9486_0,-342.65092660568996,-342.69837760569,-342.79753460569,-342.66262560569,-342.65187060568996
MR_395882_1_56_5_8_5_3,-705.8183721249,-705.8824151248999,-706.0556211249,-705.8363371249,-705.8193161249
MR_598468_2_12_1_4_5_8,-887.60265741171,-887.67617041171,-887.86972341171,-887.62435241171,-887.60360141171
MR_111857_1,-343.94763152113,-343.99087552113,-344.12305552113,-343.95720652113005,-343.94857652113
MR_206597_0_38_3_4_5_5,-814.18936745922,-814.25279445922,-814.42230245922,-814.2067674592199,-814.19031145922
MR_506067_0_26_3_5,-493.72529721687,-493.78260221687,-493.96014921687,-493.74033721687,-493.72624121687
MR_700882_1_69_7_3_8_16,-809.4534615991699,-809.5240275991699,-809.72316859917,-809.47335259917,-809.4544065991699
MR_189645_0_26_3_1,-430.39756138682,-430.43446938682,-430.47293038682,-430.40446938682,-430.39850538682
MR_557653_0_23_8_58,-664.4620544665399,-664.52611146654,-664.76161546654,-664.48036546654,-664.46299846654
MR_602445_1,-337.6487765126,-337.69668151260004,-337.7725195126,-337.6605335126,-337.6497205126
MR_218584_1,-439.91413951928,-439.96780551928003,-440.08594751928,-439.92777451928004,-439.91508451928
MR_522223_1_6_7_1,-555.31808324985,-555.37171124985,-555.53150624985,-555.3315702498501,-555.31902724985
MR_287130_2_53_5_3_6_1,-704.54252256122,-704.60426756122,-704.74267456122,-704.55918356122,-704.54346656122
MR_113767_1_59_5_7_8_31,-706.22468363835,-706.28799863835,-706.52832363835,-706.24292263835,-706.22562763835
MR_604157_0_46_4_12_8_43,-810.2807190541,-810.3438210541,-810.5169110541,-810.2985550541,-810.2816630541
MR_353371_0,-400.1439206997,-400.1936776997,-400.3409906997,-400.1563006997,-400.1448646997
MR_260941_0_60_6_4_6_2,-835.2061076521001,-835.2711466521,-835.4364026521,-835.2239826521001,-835.2070516521001
MR_11320_1_55_5_8_8_4,-550.9900169387901,-551.03921293879,-551.14816193879,-551.0012239387901,-550.9909609387901
MR_184794_1,-416.14234622275995,-416.19581422275996,-416.32546722276,-416.15634422275997,-416.14329122275996
MR_185035_2_3_1_2_4_7,-779.20923781106,-779.28096281106,-779.47175781106,-779.23005481106,-779.21018181106
MR_70715_1_47_4_9_4_2,-687.03141142557,-687.09193942557,-687.29379842557,-687.04819242557,-687.03235542557
MR_477575_1,-265.14135881749,-265.17850281749,-265.24108081749,-265.14867581749,-265.14230281749
MR_73560_2,-305.58742579955,-305.62756679955,-305.73849079955,-305.59624779955,-305.58836979955
MR_205208_0_45_4_2_7_12,-702.34163304353,-702.40156904353,-702.63199304353,-702.35831604353,-702.34257804353
MR_29435_0_40_3_4_7_17,-801.8924501287701,-801.96272212877,-802.25342212877,-801.91295812877,-801.89339412877
MR_129005_0_53_5_6_6_6,-703.3107290177501,-703.37211401775,-703.49212501775,-703.32618901775,-703.3116730177501
MR_73981_0_38_3_1_5_7,-639.50020950499,-639.55137850499,-639.67140850499,-639.5134725049901,-639.50115350499
MR_416472_1_64_6_4_7_8,-796.22429576594,-796.2934067659401,-796.48258376594,-796.2442707659401,-796.22523976594
MR_309631_0_59_5_7_8_1,-653.3169507878399,-653.38191578784,-653.64343278784,-653.33641478784,-653.3178947878399
MR_327126_0_57_5_3_6_3,-859.4212656579699,-859.4962726579699,-859.70825765797,-859.44418665797,-859.4222096579699
MR_678159_0_31_3_1_4_6,-701.34020112081,-701.4033871208101,-701.62161712081,-701.3583571208101,-701.34114512081
MR_128116_0_6_1_6_7_5,-907.48047099477,-907.54855599477,-907.72228699477,-907.49936299477,-907.48141499477
MR_480530_2,-364.75693500842004,-364.80310900842005,-364.92548600842,-364.76805900842004,-364.75787900842005
MR_33453_0_47_4_8_4_2,-533.91240763518,-533.96918863518,-534.18644463518,-533.92807863518,-533.91335163518
MR_405814_1,-323.21505187662,-323.25558387662,-323.32103487662,-323.22416387661997,-323.21599587662
MR_275421_0,-303.36328410192,-303.40330410192,-303.48381510192,-303.37204110192,-303.36422810192
MR_455159_1_47_4_6_4_11,-648.46375113076,-648.52290213076,-648.77624613076,-648.48074613076,-648.46469513076
MR_331937_0_7_8_17,-516.80847279117,-516.8606777911699,-517.07445579117,-516.8217587911699,-516.80941779117
MR_240774_1_40_3_3_7_14,-814.6512327042,-814.7147327042,-814.9428367042,-814.6694257042,-814.6521767042
MR_8459_0_40_3_4_7_6,-701.30853753245,-701.3725845324501,-701.59153653245,-701.32619053245,-701.30948153245
MR_232680_0_0_1_7_1_3,-1001.9655669381,-1002.0401729381,-1002.2527919381,-1001.9881179381,-1001.9665109381
MR_205208_0,-305.51095812887,-305.55946612887004,-305.65768412887,-305.52259412887,-305.51190212887
MR_198127_2,-265.17247705009,-265.20905705009,-265.27238905009,-265.17950505009,-265.17342105009
MR_267392_0_48_4_3_5_1,-565.38156492885,-565.4416239288499,-565.55503492885,-565.39757892885,-565.38250892885
MR_188497_2_36_3_1_3_4,-680.9514797584,-681.0083877584,-681.1806707584,-680.9668777584,-680.9524237584
MR_87747_1_9_1_6_2_2,-871.6809098157,-871.7521598157,-871.9601088157,-871.7022808157,-871.6818538157
MR_103052_0_13_6_3,-644.07731201429,-644.13685701429,-644.31096601429,-644.09314001429,-644.07825701429
MR_565276_1_6_1_3_7_16,-922.97993059873,-923.0447115987299,-923.26600659873,-922.99867359873,-922.98087459873
MR_546977_0_14_7_11,-582.57778699768,-582.62476599768,-582.75318099768,-582.58884699768,-582.57873099768
MR_545334_1_17_2_9_3_6,-737.07661133944,-737.1438173394399,-737.32824433944,-737.09633033944,-737.07755533944
MR_189500_2_26_3_6,-506.64330080203996,-506.68913180204,-506.74377480204,-506.65362580204,-506.64424480203996
MR_256801_1,-306.85141883106996,-306.89262883107,-307.02427783107,-306.86065683107,-306.85236283106997
MR_667742_1_13_1_7_6_5,-1004.9836124367,-1005.0532514367001,-1005.2662934367,-1005.0045134367,-1004.9845574367
MR_307233_0,-362.6220103083,-362.6633013083,-362.7627963083,-362.63111530829997,-362.6229543083
MR_276700_0_27_4_3,-399.53938121507,-399.58104621507005,-399.65845821507,-399.54825621507,-399.54032521507
MR_453297_1_45_4_9_7_14,-759.32722634675,-759.3901993467499,-759.60213234675,-759.34531334675,-759.32817034675
MR_24733_2_10_1_6_3_2,-848.9639307063401,-849.02474670634,-849.14946970634,-848.98093070634,-848.9648747063401
MR_466963_1,-529.51323729089,-529.55626429089,-529.59600029089,-529.52322129089,-529.51418129089
MR_266489_0,-400.71451256983,-400.75770856982996,-400.85933056983,-400.72458056983,-400.71545656983
MR_500055_1_47_4_8_4_2,-704.21494503324,-704.27693903324,-704.48828603324,-704.23239903324,-704.21589003324
MR_493172_2,-384.04073312482996,-384.08910712483,-384.25182012483,-384.05273112482996,-384.04167712482996
MR_79131_0,-319.49778751464004,-319.53586951464,-319.60545951464,-319.50545351464,-319.49873151464004
MR_128509_2_30_3_5_3_4,-836.66818712622,-836.7472821262201,-836.98878212622,-836.69207912622,-836.66913112622
MR_401314_1_27_2_6_6_4,-662.1408535105501,-662.19887151055,-662.39451751055,-662.15704351055,-662.1417975105501
MR_536745_2_65_6_4_8_51,-780.45095252068,-780.51271052068,-780.74128452068,-780.46810352068,-780.45189652068
MR_406636_1,-421.22253122369,-421.27361822369,-421.43035422369,-421.23568222369,-421.22347522369
MR_421415_2_0_1_4_1_4,-1096.0949655247,-1096.1704065247,-1096.3671525247,-1096.1178595247,-1096.0959095247001
MR_239341_0_29_2_3_8_47,-782.21381965383,-782.28686565383,-782.60303665383,-782.23591665383,-782.21476465383
MR_266489_0_23_2_13_2_2,-737.33610416245,-737.3995451624501,-737.59326916245,-737.3540251624501,-737.3370481624501
MR_138868_1,-228.28677716020002,-228.3220661602,-228.4017061602,-228.2934931602,-228.2877211602
MR_624616_0,-500.24381806084,-500.30229006084,-500.45623606084,-500.25946206084,-500.24476206084
MR_892_0_41_3_3_8_53,-798.80624609258,-798.8725080925799,-799.12784609258,-798.8250390925799,-798.80719009258
MR_218584_1_26_2_1_5_3,-741.1840593165599,-741.25143131656,-741.44016131656,-741.20334531656,-741.1850033165599
MR_108464_1_11_1_4_4_7,-758.20184808195,-758.26461008195,-758.45431508195,-758.21952208195,-758.20279208195
MR_355908_2_29_2_9_8_44,-872.6708395096,-872.7378075096,-872.9772695096,-872.6901775096,-872.6717835096
MR_103052_0,-396.93887459232997,-396.98230159233,-397.08311559233,-396.94856159233,-396.93981859232997
MR_29435_0_20_2_13_6_6,-687.6610953623899,-687.7301753623899,-687.99722236239,-687.68172836239,-687.6620403623899
MR_479845_1_67_7_7_8_60,-820.61455217487,-820.6812261748701,-820.93830117487,-820.63342317487,-820.61549617487
MR_206597_0_14_1_3_7_2,-905.3349105145701,-905.3940435145701,-905.54795551457,-905.35091151457,-905.3358545145701
MR_455159_1_23_2_13_2_6,-718.59786268365,-718.65814068365,-718.89234768365,-718.6152556836499,-718.59880668365
MR_50852_1_30_3_2_3_3,-681.97169779326,-682.03333279326,-682.21456679326,-681.98828879326,-681.97264279326
MR_284072_1_3_1_5_4_6,-892.21124340282,-892.28831340282,-892.55034640282,-892.23489740282,-892.21218740282
MR_526534_0_46_4_2_8_54,-681.94259121816,-682.00250421816,-682.18927121816,-681.95956421816,-681.94353521816
MR_438654_1_52_5_7_5_2,-644.39764792001,-644.4518389200099,-644.57911292001,-644.41160492001,-644.39859192001
MR_554161_0_57_5_3_6_2,-736.70632006139,-736.76419606139,-736.88789306139,-736.72159806139,-736.70726406139
MR_184794_1_59_5_4_8_46,-890.96922467429,-891.04156767429,-891.29145367429,-890.9906356742899,-890.97016867429
MR_557599_2,-396.82391217132,-396.87529117132,-396.96612817132,-396.83694317132,-396.82485717132
MR_369885_0,-418.77501809041,-418.82879809041003,-418.93448809041,-418.78924609041,-418.77596209041
MR_123876_0_27_2_6_6_8,-584.03836368696,-584.09153068696,-584.17330668696,-584.05160768696,-584.03930768696
MR_426806_2_4_5_10,-378.62894807967996,-378.67013007967995,-378.75493207968,-378.63769307968,-378.62989207967996
MR_425930_2_13_1_2_6_8,-852.07323284852,-852.13774184852,-852.29430284852,-852.09166384852,-852.07417684852
MR_404265_0_55_5_3_8_57,-841.82634339136,-841.8980873913599,-842.17688739136,-841.84773539136,-841.82728739136
MR_302190_1_49_4_8_6_5,-754.6420636902201,-754.71108169022,-754.91423369022,-754.66131269022,-754.6430076902201
MR_454302_2,-343.59733856383,-343.64221956383,-343.75679656383,-343.60798756382997,-343.59828356382997
MR_454518_2_11_1_3_4_5,-816.32900540014,-816.39573540014,-816.58966440014,-816.34840740014,-816.32994940014
MR_38039_0_52_5_9_5_2,-593.6432495880899,-593.70616358809,-593.88052958809,-593.66000758809,-593.6441935880899
MR_545334_1,-380.70427668883,-380.75342368883,-380.85805868883,-380.71666268883,-380.70522068883
MR_184050_2,-458.69154755922,-458.73787155922,-458.82924055922,-458.70294355922,-458.69249155922
MR_684542_1_71_8_7_8_63,-806.75910523521,-806.83438923521,-807.13890723521,-806.78139423521,-806.76005023521
MR_360654_0_18_3_3,-492.86580407134,-492.91481107134,-493.01143907134,-492.87754207134003,-492.86674807134
MR_405814_1_35_3_4_8_49,-778.11275135877,-778.17671335877,-778.36773035877,-778.1309083587701,-778.11369535877
MR_255546_1_21_6_5,-529.91495292728,-529.96433092728,-530.05814592728,-529.92697892728,-529.91589692728
MR_367205_2,-415.50098366103,-415.55022166103,-415.60683866103,-415.51324366103,-415.50192766103
MR_578272_2,-305.62043323481,-305.66392323481,-305.76892823481,-305.63016423481,-305.62137823481
MR_84700_1_68_7_6_7_6,-770.21985763801,-770.27980363801,-770.44834563801,-770.23590063801,-770.22080163801
MR_327126_0_59_5_6_8_45,-934.5483841471299,-934.61974214713,-934.84484514713,-934.56961714713,-934.5493281471299
MR_47910_2_21_6_3,-553.32181743911,-553.37488343911,-553.50731543911,-553.33460343911,-553.32276143911
MR_454518_2_38_3_2_5_6,-758.8204414927101,-758.88407949271,-759.03420949271,-758.83792449271,-758.8213854927101
MR_91212_0_6_7_10,-640.4707316815201,-640.52324468152,-640.63338568152,-640.4834816815201,-640.4716766815201
MR_308053_1_37_3_1_4_7,-623.32510755358,-623.37704055358,-623.49364355358,-623.33814355358,-623.32605255358
MR_64959_0_27_2_1_6_4,-660.03190169599,-660.0887086959899,-660.25209769599,-660.04707069599,-660.03284569599
MR_379063_1_47_4_1_4_7,-625.20080562519,-625.25839462519,-625.47141762519,-625.21711662519,-625.20174962519
MR_214983_1_25_2_8_4_6,-647.2892092439,-647.3493222439,-647.5795422439,-647.3060952439,-647.2901542439
MR_68346_0_12_1_2_5_3,-797.0640176880399,-797.1289076880399,-797.28387468804,-797.08200868804,-797.06496168804
MR_400750_2,-402.73796839194,-402.79253439193997,-402.90935139194,-402.75193439194,-402.73891239194
MR_656107_2_14_7_17,-589.60191276334,-589.65332176334,-589.82367376334,-589.61466976334,-589.60285676334
MR_143857_2_49_4_3_6_1,-543.2106867795101,-543.26196177951,-543.35020477951,-543.22314677951,-543.2116307795101
MR_466290_0,-362.60682097873,-362.64699297873,-362.74260697873,-362.61551197873,-362.60776497873
MR_267392_0_51_4_10_8_4,-719.0759696785,-719.1375936785,-719.3147826785,-719.0928736785,-719.0769136785
MR_474666_0,-325.46739067787,-325.50896667787,-325.60575267787,-325.47692967787,-325.46833467786996
MR_610106_0_13_6_1,-530.08429253754,-530.13006053754,-530.22725953754,-530.09498553754,-530.08523653754
