rxn,h,f,spe,zpe,u
MR_632553_0,-418.16154565799997,-418.204486658,-418.318259658,-418.171419658,-418.16248965799997
MR_658763_1_5_1_7_6_2,-930.242485617,-930.3103326170001,-930.517659617,-930.262007617,-930.2434296170001
MR_145948_1_14_1_5_7_15,-1002.38882627,-1002.4610392699999,-1002.67585327,-1002.41070927,-1002.38977027
MR_501018_2_28_2_1_7_13,-798.932237473,-799.000618473,-799.234992473,-798.953022473,-798.933181473
MR_143857_2_48_4_3_5_7,-525.081347003,-525.1347210030001,-525.199627003,-525.0942840030001,-525.082291003
MR_356208_0_54_5_3_7_10,-740.277696656,-740.338976656,-740.510692656,-740.294594656,-740.278640656
MR_209282_2_65_6_7_8_35,-891.462126808,-891.527161808,-891.788731808,-891.481095808,-891.463070808
MR_188968_0_68_7_15_7_16,-897.3454022369999,-897.408506237,-897.596465237,-897.362625237,-897.3463462369999
MR_284072_1,-360.070385284,-360.11671628399995,-360.228129284,-360.08141228399995,-360.071329284
MR_175139_1_10_1_5_3_2,-926.2785002009999,-926.3482512009999,-926.555543201,-926.298588201,-926.2794442009999
MR_185214_1_70_8_57_8_55,-797.910170054,-797.972669054,-798.210824054,-797.926704054,-797.911114054
MR_177435_0_46_4_13_8_31,-833.085195084,-833.151990084,-833.475255084,-833.105521084,-833.086139084
MR_49699_0_18_2_1_4_2,-627.622403969,-627.688156969,-627.920252969,-627.641685969,-627.623347969
MR_294830_2,-420.792646472,-420.834690472,-420.924962472,-420.802048472,-420.793591472
MR_13768_2,-360.051676699,-360.093999699,-360.215372699,-360.061328699,-360.052620699
MR_164152_2_64_6_4_7_12,-814.709330727,-814.776090727,-814.984212727,-814.728628727,-814.710274727
MR_507840_0_53_5_1_6_5,-702.211035731,-702.273466731,-702.451916731,-702.228749731,-702.2119797309999
MR_80263_1_52_5_10_5_2,-516.32225854,-516.37392854,-516.51085554,-516.33533654,-516.32320254
MR_609099_1_35_3_6_8_6,-662.320334074,-662.3797620739999,-662.573140074,-662.3363540739999,-662.321278074
MR_404265_0_61_6_1_7_8,-836.143652025,-836.211613025,-836.450318025,-836.163531025,-836.144596025
MR_254564_1_47_4_2_4_10,-763.2453606830001,-763.311633683,-763.591699683,-763.265801683,-763.246304683
MR_487545_0_39_3_1_6_4,-681.255313358,-681.318081358,-681.482390358,-681.272702358,-681.256258358
MR_443105_0_7_1_7_8_28,-1040.80183088,-1040.87175888,-1041.11568788,-1040.82223588,-1040.80277588
MR_32728_2,-289.615308318,-289.655999318,-289.778018318,-289.624458318,-289.616252318
MR_317306_1,-403.217893049,-403.264720049,-403.407167049,-403.229309049,-403.218837049
MR_53633_2_26_3_3,-495.50882647,-495.56040647,-495.69994547,-495.52190946999997,-495.50977047
MR_311988_0_48_4_11_5_1,-570.622972816,-570.6754988160001,-570.821632816,-570.636302816,-570.623917816
MR_97382_1_43_4_1_5_11,-633.503686775,-633.564521775,-633.784469775,-633.5209107750001,-633.504630775
MR_332395_2_50_4_7_7_5,-604.771161892,-604.824332892,-604.959118892,-604.784377892,-604.772105892
MR_629856_0_45_4_4_7_3,-686.567599099,-686.632616099,-686.866299099,-686.586684099,-686.568543099
MR_11880_0_41_3_2_8_36,-801.286421735,-801.350932735,-801.640519735,-801.305423735,-801.287365735
MR_550620_0_43_4_4_5_2,-683.582220815,-683.649405815,-683.843346815,-683.6011648150001,-683.583164815
MR_374535_1_43_4_6_5_5,-799.5014487870001,-799.569952787,-799.752095787,-799.521056787,-799.5023927870001
MR_97382_1_70_8_40_8_39,-961.43637394,-961.51180094,-961.89988594,-961.45935994,-961.43731794
MR_128509_2_26_2_6_5_11,-681.310493693,-681.371699693,-681.543978693,-681.327550693,-681.311438693
MR_32728_2_13_1_7_6_5,-818.862775158,-818.9301991579999,-819.155731158,-818.8826061579999,-818.863719158
MR_507840_0_46_4_10_8_47,-799.0034312070001,-799.072720207,-799.323510207,-799.0236452070001,-799.0043752070001
MR_435910_1_53_5_10_6_1,-664.212022987,-664.266989987,-664.436535987,-664.2269799869999,-664.212966987
MR_195998_0_59_5_7_8_4,-620.306269272,-620.357126272,-620.435651272,-620.318070272,-620.307213272
MR_22311_1,-416.968330596,-417.010590596,-417.103713596,-416.97764159599996,-416.969275596
MR_24733_2,-398.69948029799997,-398.739565298,-398.813462298,-398.708006298,-398.700424298
MR_478767_2,-425.41681551,-425.46193351,-425.63151751,-425.42736951,-425.41775951
MR_485443_0_35_3_3_8_32,-839.434477605,-839.503866605,-839.796252605,-839.454700605,-839.435421605
MR_264791_1_33_3_3_6_1,-760.9304947869999,-760.997108787,-761.228567787,-760.949733787,-760.9314397869999
MR_339951_1_26_2_9_5_2,-659.3135011300001,-659.37632513,-659.53167513,-659.3297571300001,-659.3144451300001
MR_350204_1_70_8_31_8_60,-898.138597218,-898.206847218,-898.572974218,-898.1595422180001,-898.139542218
MR_265635_0_9_1_1_2_1,-867.66032743,-867.72671543,-867.86643843,-867.67818043,-867.66127143
MR_103052_0_17_2_6,-545.863139244,-545.915577244,-546.048838244,-545.876315244,-545.864083244
MR_292167_1_38_3_3_5_7,-833.293443822,-833.354722822,-833.503487822,-833.310638822,-833.294387822
MR_31745_0_0_1_2_1_4,-951.1448677650001,-951.2169597650001,-951.427805765,-951.166942765,-951.145811765
MR_593551_1,-364.843173327,-364.888822327,-365.008351327,-364.85452432700004,-364.844118327
MR_142128_2_29_2_13_8_26,-778.964829347,-779.028543347,-779.284168347,-778.983323347,-778.965773347
MR_605945_1_66_7_18_7_4,-964.105761493,-964.1727084930001,-964.373737493,-964.124461493,-964.106705493
MR_528014_1_25_2_7,-528.760389148,-528.811919148,-528.953692148,-528.773657148,-528.761333148
MR_578272_2_23_8_31,-572.394644521,-572.452032521,-572.677939521,-572.409569521,-572.395588521
MR_10180_2,-324.692750676,-324.733800676,-324.823141676,-324.701832676,-324.69369467599995
MR_630622_2_26_2_10_5_8,-780.662000819,-780.728429819,-780.948803819,-780.681470819,-780.662944819
MR_196659_0,-304.80721302,-304.84732402000003,-304.95022002,-304.81609602000003,-304.80815702
MR_38962_2_44_4_13_6_4,-626.7714562680001,-626.828702268,-627.066944268,-626.788004268,-626.7724002680001
MR_9486_0,-342.788307277,-342.835758277,-342.934915277,-342.800006277,-342.789251277
MR_395882_1_56_5_8_5_3,-706.125243308,-706.189286308,-706.362492308,-706.143208308,-706.126187308
MR_598468_2_12_1_4_5_8,-887.968516565,-888.042029565,-888.235582565,-887.990211565,-887.969460565
MR_111857_1,-344.130747961,-344.173991961,-344.306171961,-344.14032296100004,-344.131692961
MR_206597_0_38_3_4_5_5,-814.530110626,-814.593537626,-814.763045626,-814.547510626,-814.531054626
MR_506067_0_26_3_5,-493.96961363500003,-494.026918635,-494.204465635,-493.98465363500003,-493.97055763500003
MR_700882_1_69_7_3_8_16,-809.80530304,-809.87586904,-810.07501004,-809.82519404,-809.80624804
MR_189645_0_26_3_1,-430.56032811299997,-430.597236113,-430.635697113,-430.567236113,-430.561272113
MR_557653_0_23_8_58,-664.7979479349999,-664.862004935,-665.097508935,-664.816258935,-664.7988919349999
MR_602445_1,-337.76410806900003,-337.81201306900005,-337.887851069,-337.775865069,-337.76505206900003
MR_218584_1,-440.10986396,-440.16352996,-440.28167196,-440.12349896,-440.11080896
MR_403549_1_69_7_19_8_30,-962.190259722,-962.257960722,-962.562989722,-962.209956722,-962.191203722
MR_522223_1_6_7_1,-555.5864022869999,-555.640030287,-555.799825287,-555.599889287,-555.587346287
MR_287130_2_53_5_3_6_1,-704.844411107,-704.906156107,-705.044563107,-704.861072107,-704.845355107
MR_113767_1_59_5_7_8_31,-706.55528297,-706.61859797,-706.85892297,-706.57352197,-706.55622697
MR_604157_0_46_4_12_8_43,-810.605672624,-810.668774624,-810.841864624,-810.623508624,-810.606616624
MR_353371_0,-400.320036159,-400.369793159,-400.517106159,-400.332416159,-400.320980159
MR_260941_0_60_6_4_6_2,-835.561444045,-835.626483045,-835.791739045,-835.579319045,-835.562388045
MR_11320_1_55_5_8_8_4,-551.223294622,-551.272490622,-551.381439622,-551.234501622,-551.224238622
MR_184794_1,-416.335937502,-416.389405502,-416.519058502,-416.349935502,-416.336882502
MR_185035_2_3_1_2_4_7,-779.555682029,-779.627407029,-779.818202029,-779.5764990289999,-779.556626029
MR_70715_1_47_4_9_4_2,-687.355880715,-687.416408715,-687.618267715,-687.372661715,-687.356824715
MR_477575_1,-265.27004702100004,-265.30719102100005,-265.369769021,-265.27736402100004,-265.27099102100004
MR_73560_2,-305.74567091,-305.78581191,-305.89673591,-305.75449291,-305.74661491
MR_205208_0_45_4_2_7_12,-702.683198812,-702.743134812,-702.973558812,-702.699881812,-702.684143812
MR_29435_0_40_3_4_7_17,-802.2962237,-802.3664957,-802.6571957,-802.3167317,-802.2971676999999
MR_129005_0_53_5_6_6_6,-703.6153342880001,-703.6767192880001,-703.796730288,-703.6307942880001,-703.6162782880001
MR_73981_0_38_3_1_5_7,-639.754325933,-639.805494933,-639.925524933,-639.7675889330001,-639.755269933
MR_416472_1_64_6_4_7_8,-796.570150096,-796.639261096,-796.828438096,-796.5901250960001,-796.571094096
MR_309631_0_59_5_7_8_1,-653.6540473939999,-653.719012394,-653.980529394,-653.673511394,-653.6549913939999
MR_327126_0_57_5_3_6_3,-859.779460084,-859.854467084,-860.066452084,-859.8023810840001,-859.780404084
MR_678159_0_31_3_1_4_6,-701.6650472619999,-701.728233262,-701.946463262,-701.683203262,-701.6659912619999
MR_128116_0_6_1_6_7_5,-907.864259595,-907.932344595,-908.106075595,-907.883151595,-907.865203595
MR_480530_2,-364.934613162,-364.980787162,-365.103164162,-364.945737162,-364.935557162
MR_33453_0_47_4_8_4_2,-534.2036629529999,-534.2604439529999,-534.477699953,-534.2193339529999,-534.2046069529999
MR_405814_1,-323.34125992,-323.38179192,-323.44724292,-323.35037192,-323.34220392000003
MR_275421_0,-303.494001166,-303.534021166,-303.614532166,-303.502758166,-303.494945166
MR_455159_1_47_4_6_4_11,-648.793935132,-648.853086132,-649.106430132,-648.8109301320001,-648.794879132
MR_331937_0_7_8_17,-517.094304811,-517.146509811,-517.360287811,-517.107590811,-517.095249811
MR_240774_1_40_3_3_7_14,-815.034471119,-815.097971119,-815.326075119,-815.052664119,-815.035415119
MR_8459_0_40_3_4_7_6,-701.6435835259999,-701.707630526,-701.926582526,-701.6612365259999,-701.6445275259999
MR_232680_0_0_1_7_1_3,-1002.3910059599999,-1002.4656119599999,-1002.67823096,-1002.4135569599999,-1002.3919499599999
MR_205208_0,-305.647349147,-305.695857147,-305.794075147,-305.658985147,-305.648293147
MR_198127_2,-265.29894004799996,-265.335520048,-265.398852048,-265.30596804799995,-265.29988404799997
MR_267392_0_48_4_3_5_1,-565.616654402,-565.6767134019999,-565.790124402,-565.6326684019999,-565.617598402
MR_188497_2_36_3_1_3_4,-681.255432355,-681.3123403550001,-681.484623355,-681.270830355,-681.256376355
MR_87747_1_9_1_6_2_2,-872.0415226900001,-872.11277269,-872.32072169,-872.06289369,-872.0424666900001
MR_103052_0_13_6_3,-644.377158324,-644.436703324,-644.610812324,-644.392986324,-644.378103324
MR_565276_1_6_1_3_7_16,-923.3828074620001,-923.447588462,-923.668883462,-923.401550462,-923.3837514620001
MR_546977_0_14_7_11,-582.838355468,-582.885334468,-583.013749468,-582.849415468,-582.839299468
MR_545334_1_17_2_9_3_6,-737.397624125,-737.4648301249999,-737.649257125,-737.417343125,-737.398568125
MR_189500_2_26_3_6,-506.831356666,-506.877187666,-506.931830666,-506.841681666,-506.832300666
MR_256801_1,-307.020290984,-307.061500984,-307.193149984,-307.029528984,-307.021234984
MR_667742_1_13_1_7_6_5,-1005.40891492,-1005.4785539200001,-1005.69159592,-1005.42981592,-1005.40985992
MR_307233_0,-362.788278499,-362.829569499,-362.929064499,-362.797383499,-362.789222499
MR_276700_0_27_4_3,-399.71006552299997,-399.751730523,-399.829142523,-399.71894052299996,-399.711009523
MR_453297_1_45_4_9_7_14,-759.685247937,-759.7482209369999,-759.960153937,-759.703334937,-759.686191937
MR_24733_2_10_1_6_3_2,-849.2839731910001,-849.344789191,-849.469512191,-849.300973191,-849.2849171910001
MR_466963_1,-529.690133953,-529.733160953,-529.772896953,-529.700117953,-529.691077953
MR_266489_0,-400.895544355,-400.938740355,-401.040362355,-400.905612355,-400.89648835500003
MR_500055_1_47_4_8_4_2,-704.5492057170001,-704.611199717,-704.822546717,-704.566659717,-704.5501507170001
MR_493172_2,-384.246206364,-384.294580364,-384.457293364,-384.258204364,-384.247150364
MR_79131_0,-319.63601372100004,-319.674095721,-319.743685721,-319.643679721,-319.63695772100004
MR_128509_2_30_3_5_3_4,-837.035000458,-837.1140954580001,-837.355595458,-837.0588924580001,-837.035944458
MR_401314_1_27_2_6_6_4,-662.4518416970001,-662.509859697,-662.705505697,-662.468031697,-662.4527856970001
MR_536745_2_65_6_4_8_51,-780.81922185,-780.88097985,-781.10955385,-780.83637285,-780.82016585
MR_406636_1,-421.43004731599996,-421.48113431599995,-421.637870316,-421.44319831599995,-421.43099131599996
MR_421415_2_0_1_4_1_4,-1096.52590835,-1096.60134935,-1096.79809535,-1096.54880235,-1096.5268523500001
MR_239341_0_29_2_3_8_47,-782.6205250539999,-782.6935710539999,-783.009742054,-782.642622054,-782.6214700539999
MR_266489_0_23_2_13_2_2,-737.665789881,-737.729230881,-737.922954881,-737.683710881,-737.666733881
MR_138868_1,-228.408579403,-228.44386840299998,-228.523508403,-228.415295403,-228.40952340299998
MR_624616_0,-500.464678765,-500.52315076499997,-500.677096765,-500.480322765,-500.465622765
MR_892_0_41_3_3_8_53,-799.186034059,-799.252296059,-799.507634059,-799.204827059,-799.186978059
MR_218584_1_26_2_1_5_3,-741.511896689,-741.5792686890001,-741.767998689,-741.531182689,-741.512840689
MR_108464_1_11_1_4_4_7,-758.534504393,-758.597266393,-758.786971393,-758.5521783930001,-758.535448393
MR_355908_2_29_2_9_8_44,-873.058398108,-873.125366108,-873.364828108,-873.077736108,-873.059342108
MR_103052_0,-397.12255557199995,-397.16598257199996,-397.266796572,-397.132242572,-397.12349957199996
MR_29435_0_20_2_13_6_6,-688.016174377,-688.085254377,-688.352301377,-688.0368073770001,-688.017119377
MR_479845_1_67_7_7_8_60,-821.0154538419999,-821.082127842,-821.339202842,-821.0343248419999,-821.016397842
MR_206597_0_14_1_3_7_2,-905.698529056,-905.757662056,-905.911574056,-905.714530056,-905.699473056
MR_455159_1_23_2_13_2_6,-718.940576856,-719.000854856,-719.235061856,-718.957969856,-718.941520856
MR_50852_1_30_3_2_3_3,-682.28761607,-682.34925107,-682.53048507,-682.3042070700001,-682.28856107
MR_284072_1_3_1_5_4_6,-892.622028208,-892.699098208,-892.961131208,-892.645682208,-892.622972208
MR_526534_0_46_4_2_8_54,-682.225212639,-682.285125639,-682.471892639,-682.242185639,-682.226156639
MR_438654_1_52_5_7_5_2,-644.671339996,-644.725530996,-644.852804996,-644.685296996,-644.672283996
MR_554161_0_57_5_3_6_2,-737.0120432980001,-737.0699192980001,-737.193616298,-737.0273212980001,-737.0129872980001
MR_184794_1_59_5_4_8_46,-891.365888137,-891.438231137,-891.688117137,-891.3872991369999,-891.366832137
MR_557599_2,-396.968110018,-397.019489018,-397.110326018,-396.981141018,-396.969055018
MR_369885_0,-418.958236771,-419.012016771,-419.117706771,-418.972464771,-418.959180771
MR_123876_0_27_2_6_6_8,-584.27081226,-584.32397926,-584.40575526,-584.2840562599999,-584.27175626
MR_426806_2_4_5_10,-378.798521914,-378.839703914,-378.924505914,-378.807266914,-378.799465914
MR_425930_2_13_1_2_6_8,-852.4307419439999,-852.495250944,-852.651811944,-852.449172944,-852.4316859439999
MR_404265_0_55_5_3_8_57,-842.22698049,-842.2987244899999,-842.57752449,-842.24837249,-842.22792449
MR_302190_1_49_4_8_6_5,-754.992122962,-755.061140962,-755.264292962,-755.011371962,-754.9930669620001
MR_454302_2,-343.77340755600005,-343.818288556,-343.932865556,-343.784056556,-343.774352556
MR_454518_2_11_1_3_4_5,-816.6921563349999,-816.7588863349999,-816.952815335,-816.711558335,-816.6931003349999
MR_38039_0_52_5_9_5_2,-593.921381078,-593.9842950780001,-594.158661078,-593.9381390780001,-593.922325078
MR_545334_1,-380.874627528,-380.923774528,-381.028409528,-380.887013528,-380.875571528
MR_184050_2,-458.884268272,-458.930592272,-459.021961272,-458.895664272,-458.885212272
MR_684542_1_71_8_7_8_63,-807.1686150649999,-807.2438990649999,-807.548417065,-807.1909040649999,-807.1695600649999
MR_57399_2_70_8_63_8_55,-904.7141988039999,-904.7875908039999,-905.136051804,-904.736155804,-904.7151428039999
MR_360654_0_18_3_3,-493.081035682,-493.130042682,-493.226670682,-493.09277368200003,-493.081979682
MR_405814_1_35_3_4_8_49,-778.444803053,-778.508765053,-778.699782053,-778.4629600530001,-778.445747053
MR_255546_1_21_6_5,-530.135668147,-530.1850461470001,-530.278861147,-530.147694147,-530.136612147
MR_367205_2,-415.649450824,-415.698688824,-415.755305824,-415.661710824,-415.650394824
MR_578272_2,-305.779644131,-305.823134131,-305.928139131,-305.78937513100004,-305.780589131
MR_84700_1_68_7_6_7_6,-770.564369962,-770.624315962,-770.792857962,-770.580412962,-770.565313962
MR_327126_0_59_5_6_8_45,-934.949999396,-935.021357396,-935.246460396,-934.971232396,-934.950943396
MR_47910_2_21_6_3,-553.57342804,-553.62649404,-553.75892604,-553.58621404,-553.57437204
MR_454518_2_38_3_2_5_6,-759.1199079060001,-759.1835459060001,-759.333675906,-759.1373909060001,-759.1208519060001
MR_91212_0_6_7_10,-640.735519378,-640.788032378,-640.898173378,-640.748269378,-640.736464378
MR_308053_1_37_3_1_4_7,-623.5947043059999,-623.6466373059999,-623.763240306,-623.607740306,-623.5956493059999
MR_64959_0_27_2_1_6_4,-660.326554044,-660.3833610439999,-660.546750044,-660.341723044,-660.327498044
MR_379063_1_47_4_1_4_7,-625.503841052,-625.561430052,-625.774453052,-625.520152052,-625.504785052
MR_214983_1_25_2_8_4_6,-647.613600409,-647.673713409,-647.903933409,-647.630486409,-647.614545409
MR_68346_0_12_1_2_5_3,-797.397776703,-797.462666703,-797.617633703,-797.415767703,-797.398720703
MR_400750_2,-402.921951341,-402.976517341,-403.093334341,-402.935917341,-402.922895341
MR_656107_2_14_7_17,-589.879829403,-589.9312384030001,-590.101590403,-589.892586403,-589.880773403
MR_143857_2_49_4_3_6_1,-543.4392362560001,-543.490511256,-543.578754256,-543.451696256,-543.4401802560001
MR_466290_0,-362.771286495,-362.811458495,-362.907072495,-362.779977495,-362.77223049500003
MR_267392_0_51_4_10_8_4,-719.3978560959999,-719.459480096,-719.636669096,-719.414760096,-719.398800096
MR_474666_0,-325.62252693500005,-325.664102935,-325.760888935,-325.632065935,-325.623470935
MR_610106_0_13_6_1,-530.300994344,-530.3467623439999,-530.443961344,-530.3116873439999,-530.301938344
MR_680410_2,-344.05958478800005,-344.102629788,-344.229037788,-344.069372788,-344.06052878800006
MR_232719_2_20_2_6_6_8,-643.103760446,-643.161461446,-643.315012446,-643.118771446,-643.1047044459999
MR_432469_0_0_1_5,-642.076059737,-642.128968737,-642.279501737,-642.0901447370001,-642.077003737
MR_128509_2_31_3_6_4_4,-644.0598191099999,-644.12167011,-644.28945311,-644.0768941099999,-644.0607631099999
MR_559732_1_4_1_4_5_6,-906.837643621,-906.903835621,-907.070547621,-906.856704621,-906.838587621
MR_290528_1,-454.19774163899996,-454.24092763899995,-454.336289639,-454.207136639,-454.19868663899996
MR_63884_0,-400.842635982,-400.885855982,-400.987868982,-400.852577982,-400.843579982
